carID,price
95446,28433
97036,9070
101401,8408
80817,9584
84078,6550
95390,27388
79883,24243
104059,12910
103041,11417
81651,12979
100432,10863
84933,11971
81600,18783
78379,8073
90816,7616
107414,9655
105633,20203
99508,7373
100874,8217
104208,17269
84774,12089
96518,12941
91543,23004
107146,20342
94426,15840
99059,9423
96640,7937
81277,9285
102409,11829
104800,13971
107498,18931
90942,43830
80202,23473
76794,17142
88973,14223
91958,60498
80562,19521
103486,7167
95237,15479
105569,15441
106560,26792
107977,13907
90076,16293
93050,16068
80609,27718
88557,16356
90894,19366
83669,6564
78849,16016
101275,7529
91858,7448
96243,14268
106227,25926
105300,16654
93065,41140
78002,11995
82500,13638
78204,9384
107851,8598
86217,7041
82662,7403
93324,33381
79680,13116
104920,21902
96735,12408
89992,7797
106961,26362
80078,14117
101429,10074
95551,18959
79937,56207
80680,19235
99448,11549
93909,32969
96888,9748
104584,12716
107289,21511
84126,15700
101282,11781
92474,21164
88871,15752
107177,16048
106026,14711
96937,11715
83543,6714
81094,18344
77503,22067
85351,6204
96000,18896
87374,16019
86394,19695
108364,12526
91441,30204
97039,19325
106685,11580
95631,17129
101883,8581
78238,11186
97508,8905
98441,12453
80066,24161
79095,39794
80007,12682
100219,8903
82511,10005
89270,15498
88713,9692
100353,11006
102841,4299
90117,14049
81549,49993
82350,24972
76546,35451
81013,19058
91240,16716
91542,20685
104518,13216
93537,50809
94372,27012
104419,20257
97636,14109
96288,23093
78717,9909
105610,20759
97754,17589
81458,12277
86931,18585
90713,21609
90909,31135
77251,39601
95081,10188
95560,15083
93288,17937
105036,13147
108490,10440
96935,21937
89373,13536
98010,8723
104699,20901
86692,7730
85024,8072
79086,32594
89939,12715
79098,19310
86141,17613
105462,29747
92870,33328
92163,27459
87481,16135
83276,9913
79356,24201
103602,11611
88460,10408
100934,6324
96659,6409
83204,9091
104621,19603
84110,11984
99265,12264
79574,13884
78186,11457
87005,13986
104043,15053
81574,31750
104091,10819
77759,23122
78181,11130
96169,10041
98267,19540
97837,12166
80133,17096
98571,9925
88628,20138
78622,14874
88678,11121
87278,16167
86963,9646
100350,6768
78771,17802
95935,17659
107590,12865
84458,13930
85656,8729
81611,3693
92638,21635
87478,7954
98407,3735
95581,10327
100645,12102
97184,6726
84473,14516
88951,7036
100836,10315
91338,58014
94112,18710
89882,17108
97097,7599
99151,10346
99607,9000
78931,18119
97805,6667
97477,12957
87819,18528
76361,18959
99201,31332
103410,8637
108436,14836
105558,19347
88025,7762
101944,8096
80786,18193
84001,15045
78304,21257
100501,14992
99693,7617
94557,18651
82152,26491
92039,37646
83177,15626
90726,7793
82879,13576
87378,16440
91699,15901
85500,18604
97050,9479
88754,6936
79069,35275
89329,17493
102605,10463
93090,17652
108403,15891
91391,18593
80964,21339
89444,20205
84092,12394
100617,10524
107962,19788
106640,7265
95123,12664
99114,6048
94461,22297
88654,15895
80421,14913
78113,19935
100558,7071
78873,27065
85480,10448
103902,10328
104816,20998
89039,14080
95169,16556
93971,19204
84450,20207
80824,27968
92545,15927
89226,6595
93873,20653
85871,15935
86343,10550
93634,38747
106942,8905
82535,10489
92259,18030
88794,13341
77385,36995
76996,6490
102708,8417
81359,14739
90486,3405
100200,8185
87970,14431
107512,10398
79078,26823
108477,14152
80312,31901
82208,7975
100695,12812
99506,9787
85773,15718
101887,13334
90129,10988
84730,9396
107601,23312
89592,6300
84844,13251
96938,15943
84981,16288
100698,12695
103306,15369
107175,24540
95411,31631
101169,14051
99407,17851
78248,15188
79031,20109
91040,19101
76464,11498
102813,7855
86811,20967
81191,29345
78202,33749
82471,12278
103920,6084
79904,25840
95670,30372
89931,10042
92605,42650
85695,19288
98750,9307
101284,10734
91932,19893
98623,10117
82499,11267
93193,28963
106110,18236
78500,27599
89447,15986
103373,18200
87872,9234
99425,15007
96552,5773
105787,12322
82567,12582
102894,7397
77641,14189
100827,11634
97712,16056
95197,34088
102993,11293
94855,33318
81534,16667
95133,15112
107468,5570
86402,13062
102666,11810
92984,24407
93891,10124
94312,15905
91959,41084
91802,27417
108175,15299
78293,31066
104991,8240
104302,9839
79807,15067
87167,14004
78620,22161
81174,26110
83125,9017
103123,10558
94065,20412
78480,16286
98280,8759
83415,7823
92297,121950
100221,11345
78829,14414
93418,20850
83424,11005
101749,6253
103456,9191
88503,10488
84931,15439
107552,21868
108037,11785
94539,23959
83697,8532
87455,18133
103044,7715
104852,22114
93437,40046
92885,15555
80922,18295
102886,8160
104586,16797
81164,13342
106074,16515
87617,17056
84513,14207
96743,12863
81209,19312
95463,12370
95457,18494
101606,12271
97485,29895
91916,24414
91629,42828
84215,12834
108190,10054
88314,19640
104526,17503
82467,10993
91827,30611
77885,59760
83459,7932
98375,19441
101233,11094
97186,9807
95520,18825
95216,39218
100878,4795
80031,29511
106134,25793
103526,6482
104018,44771
83920,9815
88245,9768
86248,8171
86315,15376
108157,31680
102814,9147
84371,11659
95270,14935
107670,19733
78745,14108
88772,11325
82335,16690
100049,9431
84953,6876
98948,18133
95952,35214
93638,23781
91164,32639
87627,19342
89209,14394
94140,20183
86567,9496
81451,21339
94658,25541
103969,9338
90158,14648
107712,14509
102518,11451
91367,29316
78764,16490
87411,13868
80790,29619
97848,15615
97985,6274
99323,6923
96854,12116
103917,6431
86223,7713
101812,8888
102098,10196
93414,11680
86794,9816
81508,29425
105781,16777
103758,8815
100877,13257
83075,16236
100303,13259
85269,14148
95693,18636
85891,16231
85991,9781
89378,10966
79718,11527
96415,13752
87510,10572
95579,14842
96453,13317
80182,29941
103363,9578
76430,20539
86302,7750
78876,11172
106740,11197
101855,12038
78987,29227
100155,15757
76069,29638
79889,20042
104035,21816
102533,6901
85374,13938
82210,24695
81145,13043
99738,12661
98201,36235
88630,8289
94084,19308
79771,21823
91057,42138
92492,17372
103600,15613
105315,30328
106151,19182
87426,6570
85249,10462
77379,7785
76190,11890
89820,30665
92650,27405
82906,17110
104766,16438
104673,19246
103734,6362
87652,12386
107399,15845
97222,17898
100614,9784
95807,30611
88084,13958
97997,14629
83321,14663
83002,15390
103995,9666
102305,7056
97774,22848
87737,11341
102191,15492
78470,22911
81787,21364
90975,37660
76598,20344
88308,10392
105997,11133
97095,21293
100555,9272
106628,21800
84638,6736
106752,23700
88072,15781
86734,11055
105842,24243
102037,20031
96623,11293
80943,11603
107882,10386
96069,9316
86796,18981
83234,14545
85044,11494
76183,30231
102124,9293
105963,11955
108127,12051
76435,58974
89809,24621
98129,11761
95632,25253
77264,22939
102849,5639
106860,15095
90177,8632
104336,12868
91068,20350
85416,9573
92720,18729
105257,10564
94524,15902
87069,15689
79026,17006
100533,10543
107396,7426
77220,11499
76863,11377
89441,8590
86301,17970
82808,17203
106681,13211
100673,11414
87115,9547
84819,10108
99889,12473
100435,5394
91329,15899
105897,10993
94788,21047
96403,18819
105780,24974
81290,19887
91689,18388
93660,47439
84018,15493
79166,21308
99850,12463
89900,15147
76628,26579
99136,10776
89388,13198
86441,16252
100362,7986
99493,10177
108082,13849
94759,23126
91954,27376
90378,16581
86126,19304
92990,16948
80507,17889
105394,20002
80679,11160
94014,19968
78092,27678
92725,9492
104609,5584
89940,19659
84337,15764
80392,18399
90992,47578
88342,9689
83193,8124
83080,27159
87197,16475
106043,8937
81316,14411
105197,42539
86103,11311
107819,45123
94911,17414
76597,33871
96614,9439
102197,5687
104617,7318
101445,9025
94521,55813
107290,18094
93099,22787
82179,39378
96268,26315
83202,15690
101568,6986
89145,7796
82718,6536
84595,16360
86633,13214
91925,29302
100357,10681
93684,16248
106465,44221
84631,14555
97796,10387
82836,11282
81314,55404
96868,19651
94329,21618
85728,6433
78259,16556
107084,19966
96134,8966
81583,28623
104264,16657
86202,11900
102867,7871
83461,12140
77589,16697
94394,17001
87588,9860
98769,12652
76735,21258
105592,12421
95260,16813
82699,7901
95827,26644
89294,9418
90853,13939
86522,9849
80958,29477
94038,29712
88512,8198
80219,10153
86063,3121
87724,7712
88835,13103
105687,17494
83567,11634
106584,21979
98492,5491
94494,20051
89061,6174
103125,12148
103883,12133
80430,11182
95544,30078
105136,55337
105560,8286
108397,27240
82236,45960
89477,14320
98106,6706
85996,5843
103439,13939
90831,7671
100746,13380
81518,13030
98610,9661
100644,14054
105486,13913
79765,15778
107609,10125
85407,13386
81527,26209
80955,35914
79400,22244
101238,9367
87024,18479
88662,9355
107983,24126
93662,27567
81557,26429
94520,16533
97010,14397
77628,29535
89561,14443
104218,16305
99839,9389
87279,10707
93760,19294
89551,7600
82714,16833
98166,19618
83812,10418
102617,6802
76869,17178
103735,16861
94201,21716
107893,17694
78651,12342
85246,11532
81194,25317
81133,33259
95611,31681
93004,14660
81826,40438
100157,12928
103768,15397
93350,16287
76901,21811
88742,11364
102866,10778
76438,28852
86105,9884
107506,26160
108520,8531
106613,10777
94164,42120
100964,10493
92769,11648
82221,10269
98686,25692
79762,18803
84645,19050
107656,23917
97538,17116
99552,25049
102157,10929
80935,11101
100578,10710
94686,24381
93268,49712
91842,23900
95609,34789
91576,21537
93139,44228
101030,7746
80172,46570
106262,16489
101562,9250
102273,2050
87102,5126
78491,18468
90631,7674
94672,20769
77261,55040
80434,16657
86840,8651
95011,25359
90870,11517
97999,10410
77016,43871
96931,17474
85215,9170
105268,16731
99519,6636
104056,17864
91117,54733
107099,22854
80475,11987
76216,35853
93207,26072
105166,9667
107209,18748
100109,8976
87232,13600
102624,11621
81948,9194
93625,43509
90334,9393
79878,13548
105653,18225
108014,12908
105491,22124
87064,14171
106773,14719
93489,13543
89490,20521
100771,13319
100803,11871
92144,15836
88632,10875
78778,17709
99308,9685
77161,15434
97501,9386
100933,11042
77489,30053
84309,10899
108040,8323
97159,18097
95779,15604
89650,14504
80999,6252
91887,23000
79753,29930
84669,15174
76401,14041
90299,20455
80820,11558
80744,37729
96151,16931
101368,10011
106886,24986
90590,14592
102988,12306
96155,10536
98069,22769
99349,23410
105341,7051
97054,12253
80210,23651
105334,15342
88495,19224
101578,16671
103240,7429
84979,11168
88799,10050
83073,9079
107288,11092
102097,10533
99042,10014
87242,11872
77310,23267
87982,18467
95506,13522
106574,17688
80962,48500
102168,6577
102528,7084
99307,12661
89354,12934
96717,9900
99267,19370
84588,9586
88920,7815
101122,13173
100916,9831
90206,13594
100314,10111
91528,38518
82508,8009
77095,49900
105943,10471
92610,24953
76706,16651
101753,8781
97020,12988
103582,9763
89559,16069
91293,10435
76698,31631
105365,25115
102755,12733
82363,14859
94314,20093
92463,20505
107566,12395
99251,13155
108140,33112
99394,9761
107849,20495
85021,10766
98878,12142
80258,7718
85751,15001
77932,13930
92120,13559
84462,15497
104744,14407
78174,11877
76239,30111
99098,21211
78068,20362
80129,15609
92276,24920
84297,24052
99082,13448
103218,11871
100512,7711
100481,7336
77761,15716
90764,6985
103431,9776
96133,18390
80377,25707
93811,9826
99125,12770
92377,22375
84221,12256
87280,12851
91188,22319
83645,11047
105967,8090
89389,9974
78866,19313
82761,16004
95049,19780
80729,8765
76702,28644
93554,14914
98932,24603
91264,24556
86993,12264
102784,9866
79105,21963
102943,13010
77065,24742
104740,14368
95500,17341
95345,13666
103581,11344
86417,17640
87299,10592
101375,12886
97640,32757
99560,7361
105849,22070
95701,28397
89124,11275
78589,18437
86742,10331
84620,11619
91165,28906
88463,8814
87571,7985
104773,17776
83370,10633
105599,11158
104275,20622
87908,17596
92637,7097
101747,18868
99271,7572
77493,32653
100122,6017
96424,12622
103113,4885
107985,26979
103634,9190
93302,27650
93877,14512
98121,8529
91191,15503
99106,20083
83151,16405
87913,5025
105517,13377
99452,22992
95017,24923
98803,11018
95625,29279
76846,17986
101791,11649
79911,17710
98545,10046
106811,10742
78007,37944
97259,15439
96999,8213
101969,6425
107018,32651
76246,28714
77303,11039
103674,7016
100794,11086
84367,19410
101652,15666
95111,19117
96965,8341
76396,15049
80269,18971
87328,6682
85984,15941
80193,27984
98525,6559
77460,31153
85424,18810
77271,20434
104786,28243
103727,9552
91819,26661
107028,21072
94966,20591
78126,15240
86200,17210
100317,6627
88403,18431
102036,6421
78858,25254
85122,11854
107516,21119
103432,8910
97354,8272
100218,12633
92759,15150
107648,38983
97107,20242
90871,5938
78611,38394
107537,12098
84840,11220
79802,19964
96763,5241
93033,19554
76969,32984
106154,10025
105965,10013
83644,25218
83889,10620
88026,9967
81652,27928
77312,15756
102749,10123
84444,15813
81496,17156
107471,12194
84265,3229
92346,41797
87248,8451
94931,14184
93712,24783
80162,25003
79351,25436
85734,2164
106372,12623
96106,8946
96702,20558
76823,10981
102214,6001
81128,14869
88320,13216
83531,5710
104506,20834
84074,6440
104709,25076
85626,10991
98427,9390
78699,31913
94756,24209
101283,7807
82397,22671
77954,24477
81630,23811
87025,15093
81189,16877
107048,28008
99510,6555
85462,21875
99442,7134
85541,3026
81635,35584
83983,12253
96161,8894
90359,13150
86597,8865
77633,11547
80552,29432
87749,20635
88246,11564
100434,10185
102049,12836
84649,9833
80783,17726
102021,8057
107760,14358
98095,6694
103474,8985
101486,14849
78334,39925
97026,12487
87049,13697
94207,23849
90080,6217
82025,17250
94478,25178
90501,7364
86699,10057
91557,29013
105343,10760
80034,28609
84220,13763
79498,23189
96294,26457
107974,8637
80316,13380
99928,7459
91851,10709
87827,9718
98130,14274
96139,18364
93176,31794
90903,31797
77200,20886
95858,20494
77764,14119
93978,37156
78852,12638
82121,16191
91653,27838
88882,10501
107327,6688
86583,10257
90101,14436
90893,19541
93813,29601
79215,16016
96480,10702
78841,34547
101519,17499
77704,27458
95308,21017
106617,7497
92279,22336
77974,23864
96897,8898
84841,8526
80966,12955
81646,28743
83773,10345
80357,30579
93576,13654
76332,30633
100522,11965
95723,11833
97599,9272
83267,14418
107086,13794
80173,30890
90902,49674
85442,20731
82924,3906
106669,22500
77358,22709
86661,18606
101073,13002
83897,10706
92465,22101
105110,19082
79370,12533
106568,14721
106121,6061
97194,10966
89289,18853
77301,23241
89051,21831
90207,11911
95193,20048
98653,6879
98934,15564
102897,10938
90845,10294
101868,7659
95210,21099
106341,11963
101091,9994
98060,11426
90026,7002
88157,10946
97383,13601
87451,10222
103381,9361
93512,15127
77414,60786
79553,13128
96377,8225
105001,6830
106183,25433
95745,25301
107011,8931
78953,21875
85187,9378
87941,10951
77483,19317
101372,8879
83730,9640
106166,20490
83753,10290
106514,28889
101583,8045
105137,2229
105295,27101
77657,42821
88515,7373
93729,21487
88280,12929
102832,10413
97873,12365
101671,7974
85210,13635
80735,27910
87811,17655
97684,11705
99915,11442
97502,9342
93678,34231
78821,16859
93898,16529
100832,14297
104921,15163
83890,17319
85696,5182
89485,11856
87460,11049
81080,50464
87235,7712
87587,8498
96329,26193
108174,9465
106700,12638
98539,18532
105234,22855
104708,11157
79081,28679
90270,18688
106057,6420
80928,31580
94218,36811
107429,12755
107776,14121
105303,8261
107166,31929
94379,24918
94832,3947
83043,12427
84114,11762
84283,12576
107679,7201
89280,11216
89840,9180
89927,9620
92218,20261
97100,8120
79443,10262
96551,8792
101305,11522
102576,9152
84060,17850
92280,25801
105210,12330
104496,20128
104267,12764
91491,30292
78595,20560
100913,6649
103028,11667
77788,24680
89629,7600
93781,24804
76551,48808
84917,12586
106009,13751
96109,9382
78933,20086
80386,42442
105590,18870
87670,13571
84443,23732
95776,53254
96400,15309
90834,21814
88360,13788
106848,26238
91981,28142
89126,9631
104879,20555
90449,15284
90667,21341
78986,10960
84945,14430
104356,11272
105159,19853
87755,2787
80978,26744
87272,18997
77291,29502
84904,11027
99446,17814
78688,29192
86155,15127
79551,27909
78281,9827
94551,49191
103232,9738
104767,10507
88566,7690
77896,28171
96885,17444
95778,21442
86874,10074
91080,24213
107737,14994
104851,25244
85070,23630
87362,10855
92302,13443
93294,19675
83422,18166
84862,10127
84415,11243
78737,19839
84686,6470
95112,26049
86518,12873
84839,11539
81172,26857
89932,19549
87300,10260
105568,16239
76252,13751
80951,32666
83509,14295
108493,29606
89976,8283
102525,7999
88102,8644
89605,14668
92381,12845
81987,37447
91951,25611
108167,16280
89798,7834
97312,13191
106458,10924
80611,45313
83390,9319
84346,18044
88061,12241
91266,16180
99611,7435
106366,18474
91936,33026
82520,11588
84865,9202
80141,22286
91890,16664
76251,18603
84247,7927
91298,33460
88015,8948
92776,26500
76709,9361
105728,15942
103796,12953
81171,19664
88413,9870
102155,5645
81200,16620
95674,15381
96157,12506
79020,21327
103587,6463
104190,28912
80486,18620
91177,14614
76909,29606
97278,8763
77170,21677
78840,12885
107987,14579
104444,14699
98408,3723
90629,14814
85268,8892
98419,9301
90747,12789
105907,14935
88335,10654
104161,26209
101427,13067
87176,18729
94012,28875
106937,18895
106573,40321
96877,9695
102568,8160
93510,21560
78820,31277
76763,24035
106884,7181
81041,13730
93827,19690
100321,7995
81450,9703
95107,15677
93670,23899
103551,12133
106715,17595
100863,10436
79259,10863
105336,28389
88906,22512
93039,29356
85639,16446
98378,8044
93639,13350
83518,10404
79592,14246
95678,19292
87400,9733
98813,12550
79157,8022
76223,18215
95406,18825
83724,6182
89739,14972
94933,24679
82605,11230
91566,16265
76873,15937
96884,16129
85901,10726
106449,21870
90672,9683
78513,23569
86464,10656
82921,8665
93886,30009
76303,13312
98243,16564
103497,10761
87786,14134
87780,12755
99339,9099
95351,24969
106965,12382
87540,11845
99854,10681
102357,2344
90737,6677
85392,15584
96882,7661
88268,14390
106075,19361
88674,16062
77623,14226
80394,15538
94942,25588
101237,14313
86351,15601
87055,8757
94851,25005
79816,14339
97214,14250
88900,7682
97464,11221
76403,16102
79786,18869
83858,11242
83658,9501
96456,12760
106217,13281
88111,10793
86581,10593
98218,14789
93801,24557
87206,10884
88569,15291
104348,13554
76478,19262
101509,17027
100915,8514
79676,18454
102673,9981
98151,6646
77583,13835
106602,33783
90134,13034
84228,6482
100131,11554
92807,25451
95025,31830
79779,8968
77216,26264
83476,12111
88942,16088
87565,18290
97055,21880
97212,20632
97321,16613
102240,9571
91253,16667
90284,15466
83582,15892
81255,33910
93903,38349
96241,17921
99117,4477
79874,29147
105193,19235
98186,4661
103313,10528
107714,15745
101081,8698
79663,4753
81108,10867
86643,6363
90931,22060
107518,23673
84511,19613
80689,11995
86547,5734
79670,14917
82281,16549
102274,6278
107948,11955
97149,9189
95980,16192
108047,30654
94763,24831
106148,17717
84164,11480
93448,27632
103837,20360
91861,27264
87914,10926
85944,8991
83795,10627
97374,14343
80569,11591
106331,31585
93177,34101
85257,16182
80094,19451
98473,11812
98021,23121
91714,22204
82569,15899
96451,9461
86310,10502
89702,6933
87577,15228
85221,26379
100454,7098
96748,4750
91472,6949
88350,7063
84386,15301
107993,13432
101496,5779
96805,12966
82084,18616
94643,30225
83871,16622
82327,18833
90332,12497
84949,31892
83111,17298
92067,18952
106714,20362
85531,12179
97311,9884
78102,32020
98348,14998
76715,23615
77091,14187
105854,13121
85983,7940
80823,13712
102612,13078
104209,18515
97643,7776
95340,22716
81183,47815
87928,5666
89448,11354
98522,10022
94213,10821
91583,8074
90280,10583
93287,23590
84510,10033
98179,21069
88162,18092
78449,45503
94548,18252
95056,29120
106725,10248
97968,6807
104923,9666
97276,6823
97080,23419
90691,33742
88033,16357
90160,16706
81661,11438
101260,10931
79520,28675
78213,16142
76187,28960
85752,15638
90729,17277
77637,19670
101847,11142
86787,16028
105758,10340
79389,25184
98312,6544
100222,7696
87873,9484
92965,22054
89168,18784
82368,18989
76505,13624
100946,5227
85815,7277
87705,27619
106931,11035
95571,19200
80308,20504
91824,21859
106743,25534
101866,16039
95817,33320
108505,14905
88722,14014
104371,20563
93879,10134
96038,16499
104690,12476
93199,23670
85967,12494
88714,7648
99467,7043
85701,8993
103450,10364
96943,10548
88526,11627
79326,10548
92314,36988
106373,20486
76953,19931
89741,7546
100458,9049
91895,53763
92356,16032
80632,20798
106959,10048
96251,11750
97996,24472
90021,14730
94899,30252
93093,15865
100175,14211
89968,6604
102132,3848
99121,11909
92662,17384
96612,14636
77399,17164
86443,13342
93198,34068
98001,18638
97764,12609
94983,108368
82703,11402
94794,30531
79793,18982
93376,12232
76374,23682
84045,8121
106780,15545
93213,15120
97870,9175
97748,12990
97255,8721
102668,11736
105898,9896
101786,13482
87690,14745
86329,10830
77696,34622
104321,60565
86782,16974
97134,27272
86684,9488
95509,33936
82314,17862
84124,10898
87597,10863
81357,17974
95055,16771
100244,8916
79271,14376
82043,22478
96348,20377
76594,19216
79552,13900
97181,13505
99147,11011
90786,7262
96203,8869
100288,10707
81529,20405
84229,15945
94332,28161
92714,21498
107716,14726
107685,27574
97836,4498
98284,21252
83128,18230
105500,11701
97781,10604
99341,9434
91793,32721
76224,16002
80840,24484
94587,16835
98667,10377
78973,14903
85175,12795
107489,44946
95790,12753
108044,8714
80652,24071
76007,14267
96039,9587
102618,14606
80863,16137
95695,19770
78815,28840
98063,11522
83732,13319
83190,16310
99504,9575
82372,14299
77977,48083
81688,14406
80154,22282
108106,21747
80724,15592
89190,9152
102321,16035
97375,10856
99379,24094
84767,10117
89470,11266
85592,11502
80381,28905
92149,30329
96044,20587
79041,11886
103108,18201
91118,19260
96434,7897
86875,13648
100326,10535
106416,21009
88074,9257
91579,12169
96819,30126
80373,25923
82681,9912
88450,10605
95040,15555
76720,11998
94576,4115
82502,6818
101100,7787
104522,18020
108039,9933
77894,47010
80888,11683
80366,46734
87653,7955
98083,22236
89042,15698
102520,12371
101620,11237
108340,9882
98465,9536
82307,25171
107499,21044
101440,11613
82392,25510
79371,24760
103916,14921
81192,8868
108185,9846
81811,15255
97993,12062
80214,24664
79896,18184
86793,16470
100548,14973
98986,9273
82411,11275
98467,7665
98645,22197
84530,6462
86479,7053
90655,16269
97319,10797
107749,25423
77199,26636
79255,16566
85072,8335
99421,12086
95187,10526
103262,13237
94589,35216
77608,60642
89729,6112
99171,13171
90914,24483
83250,15327
83275,8204
91269,24681
83003,10360
98988,19715
105748,13689
77688,16555
91090,17821
100544,13893
96608,8278
98784,9274
85655,15747
104236,8595
97437,12818
100150,5606
96911,31309
87126,18535
88544,9155
97889,11330
76768,13182
101722,7458
96407,12163
80640,17910
88000,13702
103451,15247
80542,42175
82212,11661
102407,8020
79895,11281
95909,19395
79646,30573
77051,31319
79375,36287
92023,31839
87608,9010
77731,10759
94671,24599
107804,16054
106359,19959
102758,6317
76944,34802
92103,16740
81188,14639
84157,14171
77509,26216
87332,6369
101597,10453
84021,11093
79820,24526
